Loan_ID,Gender,Married,Dependents,Education,Employment_Sector,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,State,Bumi_Status,LPPSA_Eligible,Property_Type,Margin,Financing_Type,Interest_Rate,DSR,NDI,Years_Employed,Loan_Status
LPtest1505,Male,Yes,0,Graduate,Private,6050,6157,620676.0,360,1.0,Rural,755,Kuala Lumpur,Yes,No,Apartment,90,Conventional,4.2,58.97,5896.19,11,Y
LPtest1506,Female,No,0,Graduate,Private,3479,0,265247.0,360,1.0,Rural,691,Selangor,Yes,No,Terrace,90,Conventional,4.1,92.01,672.91,8,N
LPtest1507,Female,No,0,Not Graduate,Private,2631,0,225000.0,360,1.0,Semiurban,668,Selangor,No,No,Semi-D,90,Islamic,4.61,99.19,288.68,9,N
LPtest1508,Male,Yes,1,Graduate,Private,4328,2616,352469.0,360,0.0,Semiurban,599,Selangor,Yes,No,Apartment,90,Islamic,4.56,71.53,2406.58,8,N
LPtest1509,Female,No,0,Graduate,Private,4427,0,292833.0,360,1.0,Rural,655,Perak,Yes,No,Bungalow,90,Conventional,4.27,82.06,1200.91,7,N
LPtest1510,Female,Yes,0,Graduate,Private,2000,2221,259650.0,360,1.0,Urban,787,Kuala Lumpur,Yes,No,Bungalow,90,Islamic,4.15,51.64,2420.18,3,Y
LPtest1511,Female,Yes,0,Graduate,Private,5984,0,200000.0,360,1.0,Urban,701,Perak,Yes,No,Townhouse,80,Islamic,4.27,66.03,2310.64,14,Y
LPtest1512,Male,Yes,1,Graduate,Private,2814,2924,341520.0,360,1.0,Rural,850,Perak,No,No,Townhouse,90,Islamic,4.53,50.16,3282.15,5,Y
LPtest1513,Female,No,1,Graduate,Private,3249,0,233228.0,360,1.0,Semiurban,781,Selangor,Yes,No,Semi-D,80,Islamic,4.2,57.26,1722.33,2,Y
LPtest1514,Female,No,0,Graduate,Private,4848,0,385227.0,360,0.0,Urban,593,Kuala Lumpur,Yes,No,Condominium,90,Conventional,4.66,84.86,1180.19,7,N
LPtest1515,Female,No,0,Graduate,Private,5656,0,481783.0,360,1.0,Semiurban,710,Kedah,Yes,No,Townhouse,90,Conventional,4.41,82.65,1611.35,13,N
LPtest1516,Male,Yes,0,Graduate,Private,5060,0,286256.0,360,1.0,Semiurban,682,Selangor,Yes,No,Bungalow,80,Islamic,4.39,67.25,2034.72,11,Y
LPtest1517,Female,No,0,Graduate,Private,3308,0,239311.0,360,1.0,Urban,693,Selangor,No,No,Condominium,90,Islamic,4.53,83.25,849.71,3,N
LPtest1518,Female,No,0,Not Graduate,Private,3707,0,212500.0,360,0.0,Urban,615,Melaka,Yes,No,Townhouse,85,Islamic,4.3,71.04,1365.26,11,N
LPtest1519,Female,No,0,Not Graduate,Private,3064,0,212500.0,360,0.0,Urban,597,Penang,Yes,No,Terrace,85,Conventional,4.3,83.5,797.12,12,N
LPtest1520,Female,Yes,1,Graduate,Private,4961,1500,401124.0,360,1.0,Urban,792,Johor,Yes,No,Bungalow,80,Islamic,4.59,54.64,3412.42,4,Y
LPtest1521,Female,Yes,2,Graduate,Private,5608,3586,509552.0,360,0.0,Rural,491,Kedah,Yes,No,Townhouse,90,Conventional,4.15,59.18,4496.74,4,N
LPtest1522,Female,Yes,2,Graduate,Private,3589,2466,248461.0,360,0.0,Urban,619,Kedah,No,No,Townhouse,85,Conventional,4.4,59.48,2779.91,5,Y
LPtest1523,Female,Yes,0,Graduate,Private,3941,0,200000.0,360,1.0,Rural,822,Pahang,Yes,No,Semi-D,80,Islamic,4.72,59.61,1816.2,7,N
LPtest1524,Male,Yes,1,Graduate,Private,6714,3458,840700.0,360,0.0,Rural,572,Negeri Sembilan,No,No,Terrace,90,Conventional,4.68,101.31,830.14,10,N
LPtest1525,Female,Yes,1,Graduate,Private,2538,1668,252489.0,360,1.0,Rural,739,Selangor,No,No,Semi-D,85,Conventional,4.61,66.52,1708.25,1,Y
LPtest1526,Female,No,1,Graduate,Private,3151,0,225000.0,360,1.0,Urban,740,Kuala Lumpur,No,No,Terrace,90,Islamic,4.29,84.51,798.26,4,N
LPtest1527,Male,No,0,Graduate,Private,7684,0,278233.0,360,1.0,Semiurban,765,Selangor,Yes,No,Townhouse,85,Islamic,4.42,38.13,5115.98,6,Y
LPtest1528,Female,Yes,1,Graduate,Private,3055,0,252047.0,360,1.0,Rural,685,Johor,Yes,No,Bungalow,90,Conventional,4.66,101.48,246.72,2,N
LPtest1529,Male,Yes,1,Graduate,Private,2785,0,225000.0,360,0.6921212121212121,Semiurban,794,Johor,Yes,No,Bungalow,90,Conventional,4.79,65.21,1211.85,2,N
LPtest1530,Female,Yes,1,Graduate,Private,3065,0,225000.0,360,1.0,Urban,703,Selangor,Yes,No,Townhouse,90,Conventional,4.63,71.29,1144.55,4,N
LPtest1531,Female,Yes,2,Graduate,Private,4366,0,242307.0,360,1.0,Semiurban,659,Selangor,Yes,No,Condominium,90,Islamic,4.71,55.21,2229.01,6,Y
LPtest1532,Female,Yes,1,Graduate,Private,3047,2329,238623.0,360,1.0,Rural,695,Selangor,Yes,No,Semi-D,90,Conventional,4.55,72.39,1776.64,7,Y
LPtest1533,Male,Yes,1,Graduate,Private,6041,0,370308.0,360,1.0,Urban,657,Kedah,No,No,Townhouse,90,Islamic,4.43,85.33,1366.17,9,N
LPtest1534,Female,No,0,Graduate,Private,10096,0,371172.0,360,0.0,Urban,629,Johor,Yes,No,Terrace,85,Islamic,4.3,52.81,5273.67,15,N
LPtest1535,Male,No,0,Not Graduate,Private,4094,0,291007.0,360,0.0,Urban,560,Pahang,Yes,No,Townhouse,90,Conventional,4.24,85.18,1016.12,3,N
LPtest1536,Female,No,1,Graduate,Private,6266,0,452141.0,360,1.0,Rural,738,Perak,Yes,No,Bungalow,80,Conventional,4.57,83.09,1607.92,10,N
LPtest1537,Female,No,0,Graduate,Private,4332,0,215988.0,360,0.0,Rural,733,Kuala Lumpur,No,No,Semi-D,85,Islamic,4.24,74.88,1391.97,10,N
LPtest1538,Female,No,0,Graduate,Private,7192,0,286940.0,360,0.0,Rural,522,Selangor,No,No,Townhouse,85,Conventional,4.51,68.02,2657.72,8,N
LPtest1539,Female,Yes,0,Graduate,Private,7441,1500,572976.0,360,0.0,Rural,622,Kuala Lumpur,Yes,No,Condominium,90,Conventional,4.76,61.62,4060.81,13,Y
LPtest1540,Male,Yes,1,Graduate,Private,5542,3234,383356.0,360,0.0,Rural,606,Negeri Sembilan,No,No,Semi-D,90,Islamic,4.43,57.7,4208.99,3,N
LPtest1541,Female,No,0,Not Graduate,Private,3298,0,225000.0,360,1.0,Semiurban,850,Johor,Yes,No,Townhouse,90,Conventional,4.16,58.16,1706.84,10,Y
LPtest1542,Female,Yes,3+,Not Graduate,Private,2000,0,212500.0,360,0.0,Semiurban,615,Kuala Lumpur,Yes,No,Apartment,85,Islamic,4.39,98.1,318.22,1,N
LPtest1543,Female,Yes,3+,Graduate,Private,4387,4700,625787.0,360,1.0,Rural,691,Kuala Lumpur,No,No,Terrace,90,Islamic,4.48,83.45,2295.94,1,N
LPtest1544,Female,No,0,Graduate,Private,2344,0,225000.0,360,1.0,Urban,850,Selangor,Yes,No,Townhouse,90,Islamic,4.61,88.25,542.68,3,N
LPtest1545,Female,Yes,3+,Not Graduate,Private,3710,0,238270.0,360,0.6921212121212121,Urban,754,Perak,Yes,No,Semi-D,90,Islamic,4.52,55.29,1954.67,2,N
LPtest1546,Male,Yes,0,Graduate,Private,3134,2163,387866.0,360,0.0,Rural,687,Selangor,Yes,No,Bungalow,90,Islamic,4.14,88.47,1179.14,5,N
LPtest1547,Male,No,1,Graduate,Private,5742,0,325594.0,360,1.0,Urban,816,Kuala Lumpur,Yes,No,Apartment,85,Conventional,4.2,48.58,3418.14,9,Y
LPtest1548,Female,No,0,Graduate,Private,8722,0,711832.0,360,0.0,Semiurban,613,Perak,Yes,No,Townhouse,90,Islamic,4.8,97.48,984.31,14,N
LPtest1549,Male,No,0,Graduate,Private,5591,0,296234.0,360,1.0,Rural,725,Penang,Yes,No,Bungalow,80,Conventional,4.17,71.03,2048.92,4,Y
LPtest1550,Female,Yes,1,Graduate,Private,3809,3783,528890.0,360,0.0,Semiurban,611,Johor,Yes,No,Bungalow,90,Islamic,4.45,75.98,2502.7,2,N
LPtest1551,Female,No,0,Graduate,Private,6034,0,220544.0,360,1.0,Rural,657,Johor,Yes,No,Terrace,80,Islamic,4.22,47.87,3458.46,12,Y
LPtest1552,Female,No,2,Graduate,Private,2873,0,225000.0,360,1.0,Semiurban,727,Selangor,No,No,Apartment,90,Islamic,4.55,89.78,569.04,7,N
LPtest1553,Female,Yes,2,Graduate,Private,9134,3032,603725.0,360,0.0,Urban,697,Melaka,Yes,No,Townhouse,80,Islamic,4.69,62.77,5217.69,6,N
LPtest1554,Female,Yes,2,Not Graduate,Private,5150,3731,658553.0,360,1.0,Urban,690,Penang,Yes,No,Condominium,90,Conventional,4.76,78.5,2633.0,15,N
LPtest1555,Female,No,0,Not Graduate,Private,2268,0,212500.0,360,1.0,Urban,718,Kedah,No,No,Apartment,85,Islamic,4.32,92.08,468.73,9,N
LPtest1556,Female,No,0,Graduate,Private,4622,0,273714.0,360,0.0,Semiurban,524,Selangor,No,No,Condominium,85,Islamic,4.34,71.32,1694.56,11,N
LPtest1557,Male,Yes,1,Graduate,Private,4865,0,274706.0,360,1.0,Rural,776,Kuala Lumpur,Yes,No,Semi-D,85,Islamic,4.13,51.19,2778.53,3,Y
LPtest1558,Male,Yes,1,Graduate,Private,3757,0,250348.0,360,1.0,Urban,718,Selangor,Yes,No,Semi-D,90,Islamic,4.22,63.37,1731.26,4,N
LPtest1559,Female,No,1,Graduate,Private,8419,0,438022.0,360,1.0,Semiurban,717,Kuala Lumpur,Yes,No,Townhouse,90,Islamic,4.65,71.94,2872.64,12,Y
LPtest1560,Female,No,2,Graduate,Private,7606,0,358111.01696969697,360,1.0,Semiurban,676,Johor,No,No,Townhouse,90,Conventional,4.74,78.91,2288.47,11,N
LPtest1561,Female,No,0,Graduate,Private,6373,0,337539.0,360,1.0,Semiurban,725,Negeri Sembilan,No,No,Townhouse,90,Conventional,4.48,69.57,2366.49,6,Y
LPtest1562,Male,No,0,Graduate,Private,7101,0,427734.0,360,0.0,Semiurban,598,Pahang,Yes,No,Apartment,80,Conventional,4.54,83.71,1682.64,14,N
LPtest1563,Male,Yes,3+,Graduate,Private,6321,3372,498296.0,360,0.0,Rural,648,Kuala Lumpur,Yes,No,Apartment,80,Islamic,4.73,61.22,4315.65,11,N
LPtest1564,Female,No,0,Graduate,Private,4776,0,314336.0,360,0.0,Rural,614,Kedah,Yes,No,Townhouse,85,Islamic,4.12,62.31,2264.21,12,N
LPtest1565,Male,No,0,Graduate,Private,6431,0,226122.0,360,1.0,Urban,806,Selangor,Yes,No,Condominium,90,Conventional,4.22,51.94,3411.53,3,Y
LPtest1566,Male,No,1,Graduate,Private,11386,0,755572.0,360,0.0,Rural,602,Johor,Yes,No,Semi-D,90,Islamic,4.27,89.71,2222.09,13,N
LPtest1567,Male,Yes,0,Graduate,Private,4392,0,225000.0,360,0.0,Rural,596,Kedah,Yes,No,Townhouse,90,Islamic,4.26,54.32,2320.13,6,N
LPtest1568,Male,No,0,Graduate,Private,5437,0,225000.0,360,0.0,Urban,626,Selangor,Yes,No,Condominium,90,Conventional,4.73,49.51,2996.45,14,N
LPtest1569,Female,Yes,1,Not Graduate,Private,5946,3691,510147.0,360,1.0,Rural,785,Selangor,No,No,Townhouse,90,Conventional,4.57,45.68,5853.24,14,Y
LPtest1570,Female,No,0,Graduate,Private,3715,0,298747.0,360,1.0,Semiurban,850,Selangor,Yes,No,Semi-D,85,Conventional,4.68,73.34,1332.7,2,Y
LPtest1571,Female,No,0,Graduate,Private,2373,0,212500.0,360,1.0,Rural,800,Selangor,Yes,No,Bungalow,85,Islamic,4.19,70.33,1009.28,4,Y
LPtest1572,Male,Yes,1,Graduate,Private,9450,4775,959015.0,360,1.0,Rural,780,Kuala Lumpur,Yes,No,Apartment,85,Islamic,4.22,61.12,6891.28,14,Y
LPtest1573,Female,No,0,Graduate,Private,6083,0,336330.0,360,0.0,Urban,681,Melaka,Yes,No,Terrace,90,Conventional,4.52,67.89,2370.84,10,N
LPtest1574,Female,Yes,2,Graduate,Private,2186,1500,201671.0,360,1.0,Rural,850,Perak,No,No,Condominium,80,Islamic,4.19,58.13,1833.15,1,Y
LPtest1575,Female,Yes,3+,Not Graduate,Private,3350,2869,305123.0,360,0.0,Urban,636,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.76,70.74,2154.86,9,N
LPtest1576,Female,Yes,2,Not Graduate,Private,2000,1832,225000.0,360,0.0,Urban,592,Penang,No,No,Townhouse,90,Conventional,4.43,80.13,1053.03,3,N
LPtest1577,Female,Yes,1,Graduate,Private,5120,3618,358111.01696969697,360,1.0,Rural,708,Kedah,Yes,No,Townhouse,90,Islamic,4.31,82.6,2455.97,11,N
LPtest1578,Female,No,0,Graduate,Private,5496,0,299158.0,360,1.0,Urban,731,Melaka,Yes,No,Terrace,90,Conventional,4.18,74.6,1827.47,11,Y
LPtest1579,Male,Yes,1,Graduate,Private,8247,6984,1105108.0,360,0.0,Urban,621,Johor,Yes,No,Terrace,90,Conventional,4.44,90.46,2877.44,14,N
LPtest1580,Female,Yes,2,Graduate,Private,4224,0,225000.0,360,1.0,Urban,795,Negeri Sembilan,Yes,No,Townhouse,90,Islamic,4.58,53.41,2239.15,7,Y
LPtest1581,Female,Yes,1,Graduate,Private,5231,0,212500.0,360,0.0,Urban,590,Penang,Yes,No,Townhouse,85,Conventional,4.36,69.88,1859.4,5,N
LPtest1582,Female,Yes,2,Graduate,Private,4778,1500,225000.0,360,1.0,Semiurban,703,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.13,42.91,3915.26,6,Y
LPtest1583,Male,Yes,0,Graduate,Private,10779,5501,971416.0,360,0.0,Rural,633,Selangor,Yes,No,Semi-D,90,Islamic,4.72,82.62,3919.95,12,N
LPtest1584,Male,Yes,0,Graduate,Private,3521,0,225000.0,360,0.0,Urban,576,Kedah,Yes,No,Townhouse,90,Islamic,4.56,65.46,1490.15,1,N
LPtest1585,Female,Yes,1,Graduate,Private,4797,3930,394705.0,360,0.0,Urban,649,Selangor,Yes,No,Terrace,90,Conventional,4.57,51.17,4740.2,11,N
LPtest1586,Female,No,0,Graduate,Private,3167,0,225000.0,360,0.6921212121212121,Urban,759,Selangor,No,No,Condominium,90,Conventional,4.59,56.9,1635.03,3,Y
LPtest1587,Female,Yes,2,Graduate,Private,6581,4957,486169.0,360,1.0,Urban,672,Perak,Yes,No,Townhouse,90,Conventional,4.47,49.06,6495.59,11,Y
LPtest1588,Female,No,0,Not Graduate,Private,3408,0,225000.0,360,1.0,Urban,690,Selangor,Yes,No,Townhouse,90,Islamic,4.37,65.18,1486.21,7,N
LPtest1589,Female,Yes,2,Not Graduate,Private,2982,1791,326718.0,360,1.0,Urban,685,Kuala Lumpur,Yes,No,Bungalow,85,Islamic,4.37,86.56,1076.44,4,N
LPtest1590,Male,No,2,Graduate,Private,4978,0,358111.01696969697,360,1.0,Urban,697,Pahang,Yes,No,Bungalow,90,Conventional,4.56,86.9,1087.56,14,N
LPtest1591,Male,No,0,Graduate,Private,4782,0,400621.0,360,0.0,Semiurban,610,Penang,No,No,Condominium,90,Conventional,4.66,85.44,1160.52,12,N
LPtest1592,Male,Yes,2,Graduate,Private,5619,0,261531.0,360,1.0,Semiurban,717,Penang,Yes,No,Terrace,90,Islamic,4.28,58.81,2676.08,9,Y
LPtest1593,Female,Yes,2,Graduate,Private,5058,3104,670171.0,360,1.0,Rural,732,Pahang,Yes,No,Condominium,90,Islamic,4.61,92.6,1400.23,5,N
LPtest1594,Male,No,0,Not Graduate,Private,3598,0,225000.0,360,1.0,Urban,735,Selangor,Yes,No,Condominium,90,Islamic,4.28,70.84,1360.52,7,N
LPtest1595,Male,No,0,Graduate,Private,4059,0,249098.0,360,1.0,Urban,711,Kedah,Yes,No,Bungalow,90,Conventional,4.51,88.46,779.39,9,N
LPtest1596,Female,No,0,Graduate,Private,5465,0,240212.0,360,1.0,Urban,700,Kuala Lumpur,Yes,No,Bungalow,80,Conventional,4.19,62.49,2394.82,8,Y
LPtest1597,Male,Yes,3+,Not Graduate,Private,2272,1663,212500.0,360,1.0,Semiurban,850,Selangor,Yes,No,Terrace,85,Islamic,4.7,61.44,1758.44,15,Y
LPtest1598,Female,No,1,Not Graduate,Private,2872,0,227472.0,360,0.0,Rural,641,Johor,No,No,Apartment,90,Islamic,4.39,79.21,896.99,8,N
LPtest1599,Male,No,0,Graduate,Private,3802,0,279959.0,360,1.0,Urban,724,Kedah,Yes,No,Terrace,90,Conventional,4.11,68.85,1599.55,3,Y
LPtest1600,Male,Yes,3+,Graduate,Private,4433,0,290590.0,360,0.0,Semiurban,599,Penang,No,No,Bungalow,90,Islamic,4.29,62.53,2061.34,2,N
LPtest1601,Female,No,0,Graduate,Private,7970,0,405308.0,360,1.0,Urban,747,Johor,Yes,No,Condominium,90,Conventional,4.78,78.17,2180.02,13,N
LPtest1602,Female,Yes,0,Graduate,Private,3258,0,212500.0,360,1.0,Semiurban,727,Negeri Sembilan,No,No,Townhouse,85,Conventional,4.15,79.23,986.8,3,N
LPtest1603,Female,No,1,Not Graduate,Private,5787,0,497326.0,360,1.0,Rural,769,Penang,No,No,Semi-D,90,Islamic,4.38,65.07,2680.56,15,Y
LPtest1604,Male,No,0,Graduate,Private,2200,0,225000.0,360,1.0,Urban,765,Penang,Yes,No,Apartment,90,Islamic,4.11,90.08,551.9,2,N
LPtest1605,Female,No,0,Graduate,Private,6276,0,249300.0,360,1.0,Semiurban,705,Selangor,No,No,Bungalow,90,Islamic,4.61,61.98,2682.39,13,Y
LPtest1606,Female,Yes,0,Graduate,Private,5315,3560,749062.0,360,1.0,Urban,795,Johor,No,No,Semi-D,90,Islamic,4.75,72.4,3276.28,9,Y
LPtest1607,Male,No,0,Graduate,Private,3315,0,259740.0,360,0.0,Rural,610,Kedah,No,No,Townhouse,90,Islamic,4.58,85.28,801.24,3,N
LPtest1608,Male,Yes,3+,Graduate,Private,3554,0,212500.0,360,1.0,Rural,714,Negeri Sembilan,No,No,Townhouse,85,Islamic,4.3,62.84,1612.27,5,Y
LPtest1609,Male,No,0,Graduate,Private,9687,0,678827.0,360,1.0,Urban,748,Perak,Yes,No,Terrace,90,Conventional,4.39,85.34,2315.53,14,N
LPtest1610,Female,No,0,Graduate,Private,4958,0,243349.0,360,1.0,Urban,850,Selangor,Yes,No,Townhouse,90,Islamic,4.53,53.42,2610.01,13,Y
LPtest1611,Female,No,0,Not Graduate,Private,3951,0,223377.0,360,1.0,Urban,802,Selangor,No,No,Bungalow,85,Conventional,4.37,47.26,2381.14,11,Y
LPtest1612,Female,Yes,3+,Graduate,Private,5255,0,238895.0,360,1.0,Urban,742,Selangor,No,No,Semi-D,90,Islamic,4.37,66.23,2092.7,10,N
LPtest1613,Male,No,0,Graduate,Private,5145,0,340372.0,360,0.0,Urban,797,Selangor,Yes,No,Condominium,90,Conventional,4.63,63.99,2253.01,5,N
LPtest1614,Male,No,0,Graduate,Private,6317,0,458694.0,360,1.0,Rural,769,Selangor,No,No,Condominium,90,Conventional,4.23,72.02,2415.93,7,Y
LPtest1615,Female,Yes,2,Not Graduate,Private,3457,2024,252880.0,360,1.0,Rural,726,Selangor,Yes,No,Bungalow,90,Islamic,4.4,73.41,1789.27,12,Y
LPtest1616,Female,No,0,Graduate,Private,5292,0,336525.0,360,1.0,Urban,682,Kedah,Yes,No,Apartment,90,Conventional,4.78,85.77,1118.5,5,N
LPtest1617,Female,Yes,3+,Graduate,Private,6331,6271,601146.0,360,0.0,Semiurban,626,Selangor,No,No,Apartment,90,Islamic,4.52,75.34,3854.69,7,N
LPtest1618,Male,Yes,2,Graduate,Private,4978,0,298020.0,360,1.0,Rural,688,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.75,87.42,955.36,13,N
LPtest1619,Female,No,0,Graduate,Private,5044,0,334488.0,360,1.0,Semiurban,658,Selangor,No,No,Bungalow,85,Islamic,4.12,87.81,1108.75,7,N
LPtest1620,Male,Yes,2,Not Graduate,Private,3900,0,322711.0,360,1.0,Rural,733,Kuala Lumpur,Yes,No,Terrace,90,Conventional,4.34,86.71,953.3,4,N
LPtest1621,Male,Yes,1,Graduate,Private,5869,2422,574457.0,360,0.0,Rural,594,Pahang,Yes,No,Semi-D,90,Islamic,4.59,92.88,1279.48,11,N
LPtest1622,Female,No,0,Graduate,Private,3046,0,225000.0,360,0.0,Semiurban,529,Kedah,Yes,No,Semi-D,90,Islamic,4.65,73.57,1067.06,1,Y
LPtest1623,Female,Yes,2,Graduate,Private,8265,0,625519.0,360,1.0,Semiurban,687,Perak,No,No,Semi-D,90,Conventional,4.77,93.17,1247.55,12,N
LPtest1624,Female,Yes,3+,Graduate,Private,17726,20590,2401969.0,360,1.0,Urban,685,Kuala Lumpur,Yes,No,Terrace,85,Conventional,4.27,79.03,11373.29,14,N
LPtest1625,Male,No,0,Graduate,Private,3583,0,225000.0,360,1.0,Urban,779,Selangor,Yes,No,Townhouse,90,Islamic,4.63,58.48,1752.43,4,Y
LPtest1626,Male,No,1,Graduate,Private,8667,0,626748.0,360,0.0,Urban,568,Negeri Sembilan,Yes,No,Bungalow,80,Islamic,4.44,76.22,2869.51,9,N
LPtest1627,Male,Yes,1,Graduate,Private,2164,1500,243138.0,360,1.0,Urban,746,Selangor,Yes,No,Townhouse,90,Islamic,4.46,79.88,1047.98,4,N
LPtest1628,Male,Yes,1,Graduate,Private,6732,6152,1045117.0,360,0.0,Rural,604,Kuala Lumpur,Yes,No,Bungalow,90,Islamic,4.25,74.99,4686.44,11,N
LPtest1629,Female,Yes,1,Graduate,Private,2296,0,200000.0,360,1.0,Urban,768,Kedah,Yes,No,Semi-D,80,Conventional,4.49,82.79,647.15,7,N
LPtest1630,Female,Yes,2,Not Graduate,Private,3198,0,225000.0,360,0.0,Rural,538,Pahang,Yes,No,Bungalow,90,Conventional,4.62,88.09,647.01,14,N
LPtest1631,Female,No,0,Graduate,Private,4177,0,212500.0,360,1.0,Urban,763,Selangor,No,No,Semi-D,85,Conventional,4.39,49.25,2400.13,5,Y
LPtest1632,Male,Yes,0,Graduate,Private,5302,0,212500.0,360,1.0,Rural,663,Johor,No,No,Semi-D,85,Conventional,4.62,69.22,1883.08,10,Y
LPtest1633,Female,Yes,1,Graduate,Private,6101,3818,402791.0,360,0.0,Semiurban,592,Pahang,Yes,No,Townhouse,80,Islamic,4.74,71.61,3262.74,13,N
LPtest1634,Male,No,2,Graduate,Private,5407,0,225000.0,360,1.0,Rural,741,Kedah,No,No,Apartment,90,Conventional,4.27,55.53,2717.04,14,Y
LPtest1635,Female,Yes,2,Graduate,Private,3414,0,248672.0,360,1.0,Urban,713,Johor,Yes,No,Terrace,90,Conventional,4.75,78.09,1022.49,2,N
LPtest1636,Female,Yes,2,Graduate,Private,3635,2412,385772.0,360,0.0,Rural,525,Kuala Lumpur,No,No,Bungalow,85,Conventional,4.37,86.89,1306.36,8,Y
LPtest1637,Female,Yes,0,Graduate,Private,5802,5719,518031.0,360,0.0,Rural,582,Kuala Lumpur,No,No,Semi-D,90,Conventional,4.61,65.65,4573.26,10,N
LPtest1638,Male,No,0,Graduate,Private,2851,0,225000.0,360,0.0,Urban,726,Johor,No,No,Apartment,90,Islamic,4.16,81.54,853.43,3,N
LPtest1639,Female,No,0,Graduate,Private,7572,0,407490.0,360,1.0,Semiurban,664,Selangor,Yes,No,Townhouse,85,Islamic,4.68,54.09,3943.05,9,Y
LPtest1640,Male,No,0,Graduate,Private,5443,0,334268.0,360,0.0,Urban,542,Negeri Sembilan,Yes,No,Terrace,90,Islamic,4.59,84.6,1239.47,14,N
LPtest1641,Male,Yes,2,Not Graduate,Private,2372,0,225000.0,360,1.0,Urban,850,Kedah,Yes,No,Apartment,90,Conventional,4.29,88.85,574.51,2,N
LPtest1642,Male,Yes,1,Graduate,Private,5977,4157,360018.0,360,1.0,Rural,725,Selangor,Yes,No,Bungalow,90,Conventional,4.31,69.04,3629.26,10,Y
LPtest1643,Female,Yes,2,Graduate,Private,4285,0,212500.0,360,0.0,Rural,634,Johor,Yes,No,Terrace,85,Islamic,4.51,60.68,1950.18,6,N
LPtest1644,Male,Yes,1,Not Graduate,Private,5248,0,322970.0,360,1.0,Rural,718,Penang,Yes,No,Condominium,85,Islamic,4.32,63.61,2349.16,14,Y
LPtest1645,Male,Yes,0,Graduate,Private,4322,2182,242577.0,360,1.0,Semiurban,804,Penang,Yes,No,Terrace,90,Islamic,4.61,35.34,4493.96,6,Y
LPtest1646,Female,Yes,3+,Graduate,Private,3417,0,225000.0,360,1.0,Semiurban,655,Kuala Lumpur,Yes,No,Semi-D,90,Conventional,4.6,88.43,664.01,1,N
LPtest1647,Female,No,0,Graduate,Private,9049,0,659335.0,360,1.0,Urban,660,Selangor,Yes,No,Condominium,90,Conventional,4.79,75.16,2959.76,14,N
LPtest1648,Female,No,0,Graduate,Private,3638,0,268036.0,360,0.0,Urban,639,Perak,Yes,No,Bungalow,80,Islamic,4.66,67.26,1501.7,7,N
LPtest1649,Male,Yes,3+,Not Graduate,Private,2498,1984,299254.0,360,0.0,Rural,553,Kuala Lumpur,Yes,No,Condominium,90,Islamic,4.28,86.2,1032.43,15,N
LPtest1650,Male,No,0,Graduate,Private,4012,0,282806.0,360,0.0,Rural,533,Penang,Yes,No,Townhouse,85,Islamic,4.5,76.0,1317.54,11,N
LPtest1651,Male,Yes,0,Graduate,Private,3605,2415,439936.0,360,1.0,Rural,673,Selangor,No,No,Condominium,80,Islamic,4.35,70.08,2392.06,4,Y
LPtest1652,Male,No,0,Not Graduate,Private,2011,0,225000.0,360,0.0,Rural,606,Kuala Lumpur,No,No,Condominium,90,Islamic,4.66,107.41,111.53,5,N
LPtest1653,Female,Yes,3+,Graduate,Private,3908,2305,225000.0,360,1.0,Semiurban,725,Selangor,Yes,No,Semi-D,90,Conventional,4.3,43.75,3803.48,3,Y
LPtest1654,Female,No,0,Graduate,Private,4907,0,414965.0,360,1.0,Rural,714,Perak,Yes,No,Bungalow,90,Conventional,4.51,81.17,1441.98,13,N
LPtest1655,Female,Yes,1,Graduate,Private,10349,8457,1047426.0,360,1.0,Semiurban,667,Perak,Yes,No,Bungalow,90,Islamic,4.46,69.97,6985.97,15,Y
LPtest1656,Male,Yes,1,Graduate,Private,3024,0,235692.0,360,1.0,Urban,680,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.16,72.19,1183.5,1,N
LPtest1657,Female,Yes,0,Graduate,Private,5513,3500,427151.0,360,1.0,Urban,686,Kedah,Yes,No,Apartment,85,Islamic,4.61,75.66,2701.28,10,N
LPtest1658,Female,No,0,Graduate,Private,6500,0,371919.0,360,0.0,Semiurban,620,Selangor,Yes,No,Terrace,90,Conventional,4.13,67.02,2691.12,12,N
LPtest1659,Female,Yes,2,Graduate,Private,4939,2085,476967.0,360,0.0,Urban,571,Kuala Lumpur,Yes,No,Townhouse,90,Conventional,4.11,79.62,2138.88,14,N
LPtest1660,Female,No,0,Graduate,Private,2359,0,225000.0,360,1.0,Urban,712,Melaka,Yes,No,Terrace,90,Islamic,4.56,100.19,269.53,3,N
LPtest1661,Male,Yes,0,Graduate,Private,2830,2271,259711.0,360,1.0,Rural,702,Penang,Yes,No,Apartment,90,Conventional,4.31,80.44,1352.31,4,N
LPtest1662,Female,No,0,Not Graduate,Private,2000,0,225000.0,360,1.0,Semiurban,752,Penang,No,No,Bungalow,90,Conventional,4.68,90.61,445.79,4,N
